ballX,ballY,vy,vx,paddleY,deltaY,action
160.425095,187.76265,2.762566,2.892789,169.0,-3.76265,1
163.317886,190.525223,2.762566,2.892789,170.0,-5.525223,1
166.210678,192.0,-2.762566,2.892789,170.0,-7.0,1
169.10347,189.237427,-2.762566,2.892789,170.0,-4.237427,1
171.996262,186.474854,-2.762566,2.892789,170.0,-1.474854,2
174.889053,183.71228,-2.762566,2.892789,170.0,1.28772,2
177.781845,180.949707,-2.762566,2.892789,170.0,4.050293,0
180.674637,178.187134,-2.762566,2.892789,167.0,3.812866,0
183.567429,175.424561,-2.762566,2.892789,164.0,3.575439,0
186.46022,172.661987,-2.762566,2.892789,161.0,3.338013,0
189.353012,169.899414,-2.762566,2.892789,158.0,3.100586,0
192.245804,167.136841,-2.762566,2.892789,155.0,2.863159,2
195.138596,164.374268,-2.762566,2.892789,155.0,5.625732,0
198.031387,161.611694,-2.762566,2.892789,152.0,5.388306,0
200.924179,158.849121,-2.762566,2.892789,149.0,5.150879,0
203.816971,156.086548,-2.762566,2.892789,146.0,4.913452,0
206.709763,153.323975,-2.762566,2.892789,143.0,4.676025,0
209.602554,150.561401,-2.762566,2.892789,140.0,4.438599,0
212.495346,147.798828,-2.762566,2.892789,137.0,4.201172,0
215.388138,145.036255,-2.762566,2.892789,134.0,3.963745,0
218.28093,142.273682,-2.762566,2.892789,131.0,3.726318,0
221.173721,139.511108,-2.762566,2.892789,128.0,3.488892,0
224.066513,136.748535,-2.762566,2.892789,125.0,3.251465,0
226.959305,133.985962,-2.762566,2.892789,122.0,3.014038,0
229.852097,131.223389,-2.762566,2.892789,119.0,2.776611,2
232.744888,128.460815,-2.762566,2.892789,119.0,5.539185,0
235.63768,125.69825,-2.762566,2.892789,116.0,5.30175,0
238.530472,122.935684,-2.762566,2.892789,113.0,5.064316,0
241.423264,120.173119,-2.762566,2.892789,110.0,4.826881,0
244.316055,117.410553,-2.762566,2.892789,107.0,4.589447,0
247.208847,114.647987,-2.762566,2.892789,104.0,4.352013,0
250.101639,111.885422,-2.762566,2.892789,101.0,4.114578,0
252.994431,109.122856,-2.762566,2.892789,98.0,3.877144,0
255.887222,106.360291,-2.762566,2.892789,95.0,3.639709,0
258.779999,103.597725,-2.762566,2.892789,92.0,3.402275,0
261.672791,100.835159,-2.762566,2.892789,89.0,3.164841,0
264.565582,98.072594,-2.762566,2.892789,86.0,2.927406,2
267.458374,95.310028,-2.762566,2.892789,86.0,5.689972,0
270.351166,92.547462,-2.762566,2.892789,83.0,5.452538,0
273.243958,89.784897,-2.762566,2.892789,80.0,5.215103,0
276.136749,87.022331,-2.762566,2.892789,77.0,4.977669,0
279.029541,84.259766,-2.762566,2.892789,74.0,4.740234,0
281.922333,81.4972,-2.762566,2.892789,71.0,4.5028,0
284.815125,78.734634,-2.762566,2.892789,68.0,4.265366,0
287.707916,75.972069,-2.762566,2.892789,65.0,4.027931,0
290.600708,73.209503,-2.762566,2.892789,62.0,3.790497,0
293.4935,70.446938,-2.762566,2.892789,59.0,3.553062,0
296.386292,67.684372,-2.762566,2.892789,56.0,3.315628,0
299.279083,64.921806,-2.762566,2.892789,53.0,3.078194,0
2.505692,61.167542,-2.973464,2.67554,50.0,3.832458,0
165.181229,58.194077,-2.973464,2.67554,47.0,3.805923,0
167.856766,55.220612,-2.973464,2.67554,44.0,3.779388,0
170.532303,52.247147,-2.973464,2.67554,41.0,3.752853,0
173.20784,49.273682,-2.973464,2.67554,38.0,3.726318,0
175.883377,46.300217,-2.973464,2.67554,35.0,3.699783,0
178.558914,43.326752,-2.973464,2.67554,32.0,3.673248,0
181.234451,40.353287,-2.973464,2.67554,29.0,3.646713,0
183.909988,37.379822,-2.973464,2.67554,26.0,3.620178,0
186.585526,34.406357,-2.973464,2.67554,23.0,3.593643,0
189.261063,31.432892,-2.973464,2.67554,20.0,3.567108,0
191.9366,28.459427,-2.973464,2.67554,17.0,3.540573,0
194.612137,25.485962,-2.973464,2.67554,14.0,3.514038,0
197.287674,22.512497,-2.973464,2.67554,11.0,3.487503,0
199.963211,19.539032,-2.973464,2.67554,8.0,3.460968,0
202.638748,16.565567,-2.973464,2.67554,5.0,3.434433,0
205.314285,13.592103,-2.973464,2.67554,2.0,3.407897,0
207.989822,10.618639,-2.973464,2.67554,0.0,4.381361,0
210.665359,7.645175,-2.973464,2.67554,0.0,7.354825,0
213.340897,4.671711,-2.973464,2.67554,0.0,10.328289,0
216.016434,1.698247,-2.973464,2.67554,0.0,13.301753,0
218.691971,0.0,2.973464,2.67554,0.0,15.0,0
221.367508,2.973464,2.973464,2.67554,0.0,12.026536,0
224.043045,5.946928,2.973464,2.67554,0.0,9.053072,0
226.718582,8.920392,2.973464,2.67554,0.0,6.079608,0
229.394119,11.893856,2.973464,2.67554,0.0,3.106144,0
232.069656,14.86732,2.973464,2.67554,0.0,0.13268,2
234.745193,17.840784,2.973464,2.67554,0.0,-2.840784,2
237.420731,20.814247,2.973464,2.67554,0.0,-5.814247,1
240.096268,23.787712,2.973464,2.67554,3.0,-5.787712,1
242.771805,26.761177,2.973464,2.67554,6.0,-5.761177,1
245.447342,29.734642,2.973464,2.67554,9.0,-5.734642,1
248.122879,32.708107,2.973464,2.67554,12.0,-5.708107,1
250.798416,35.681572,2.973464,2.67554,15.0,-5.681572,1
253.473953,38.655037,2.973464,2.67554,18.0,-5.655037,1
256.149506,41.628502,2.973464,2.67554,21.0,-5.628502,1
258.825043,44.601967,2.973464,2.67554,24.0,-5.601967,1
261.50058,47.575432,2.973464,2.67554,27.0,-5.575432,1
264.176117,50.548897,2.973464,2.67554,30.0,-5.548897,1
266.851654,53.522362,2.973464,2.67554,33.0,-5.522362,1
269.527191,56.495827,2.973464,2.67554,36.0,-5.495827,1
272.202728,59.469292,2.973464,2.67554,39.0,-5.469292,1
274.878265,62.442757,2.973464,2.67554,42.0,-5.442757,1
277.553802,65.416222,2.973464,2.67554,45.0,-5.416222,1
280.22934,68.389687,2.973464,2.67554,48.0,-5.389687,1
282.904877,71.363152,2.973464,2.67554,51.0,-5.363152,1
285.580414,74.336617,2.973464,2.67554,54.0,-5.336617,1
288.255951,77.310081,2.973464,2.67554,57.0,-5.310081,1
290.931488,80.283546,2.973464,2.67554,60.0,-5.283546,1
293.607025,83.257011,2.973464,2.67554,63.0,-5.257011,1
296.282562,86.230476,2.973464,2.67554,66.0,-5.230476,1
298.958099,89.203941,2.973464,2.67554,69.0,-5.203941,1
301.633636,92.177406,2.973464,2.67554,72.0,-5.177406,1
162.283401,145.064697,-2.933452,2.719349,134.0,3.935303,0
165.002747,142.131241,-2.933452,2.719349,131.0,3.868759,0
167.722092,139.197784,-2.933452,2.719349,128.0,3.802216,0
170.441437,136.264328,-2.933452,2.719349,125.0,3.735672,0
173.160782,133.330872,-2.933452,2.719349,122.0,3.669128,0
175.880127,130.397415,-2.933452,2.719349,119.0,3.602585,0
178.599472,127.463966,-2.933452,2.719349,116.0,3.536034,0
181.318817,124.530518,-2.933452,2.719349,113.0,3.469482,0
184.038162,121.597069,-2.933452,2.719349,110.0,3.402931,0
186.757507,118.66362,-2.933452,2.719349,107.0,3.33638,0
189.476852,115.730171,-2.933452,2.719349,104.0,3.269829,0
192.196198,112.796722,-2.933452,2.719349,101.0,3.203278,0
194.915543,109.863274,-2.933452,2.719349,98.0,3.136726,0
197.634888,106.929825,-2.933452,2.719349,95.0,3.070175,0
200.354233,103.996376,-2.933452,2.719349,92.0,3.003624,0
203.073578,101.062927,-2.933452,2.719349,89.0,2.937073,2
205.792923,98.129478,-2.933452,2.719349,89.0,5.870522,0
208.512268,95.19603,-2.933452,2.719349,86.0,5.80397,0
211.231613,92.262581,-2.933452,2.719349,83.0,5.737419,0
213.950958,89.329132,-2.933452,2.719349,80.0,5.670868,0
216.670303,86.395683,-2.933452,2.719349,77.0,5.604317,0
219.389648,83.462234,-2.933452,2.719349,74.0,5.537766,0
222.108994,80.528786,-2.933452,2.719349,71.0,5.471214,0
224.828339,77.595337,-2.933452,2.719349,68.0,5.404663,0
227.547684,74.661888,-2.933452,2.719349,65.0,5.338112,0
230.267029,71.728439,-2.933452,2.719349,62.0,5.271561,0
232.986374,68.794991,-2.933452,2.719349,59.0,5.205009,0
235.705719,65.861542,-2.933452,2.719349,56.0,5.138458,0
238.425064,62.928089,-2.933452,2.719349,53.0,5.071911,0
241.144409,59.994637,-2.933452,2.719349,50.0,5.005363,0
243.863754,57.061184,-2.933452,2.719349,47.0,4.938816,0
246.583099,54.127731,-2.933452,2.719349,44.0,4.872269,0
249.302444,51.194279,-2.933452,2.719349,41.0,4.805721,0
252.02179,48.260826,-2.933452,2.719349,38.0,4.739174,0
254.741135,45.327374,-2.933452,2.719349,35.0,4.672626,0
257.46048,42.393921,-2.933452,2.719349,32.0,4.606079,0
260.17984,39.460468,-2.933452,2.719349,29.0,4.539532,0
262.8992,36.527016,-2.933452,2.719349,26.0,4.472984,0
265.618561,33.593563,-2.933452,2.719349,23.0,4.406437,0
268.337921,30.66011,-2.933452,2.719349,20.0,4.33989,0
271.057281,27.726658,-2.933452,2.719349,17.0,4.273342,0
273.776642,24.793205,-2.933452,2.719349,14.0,4.206795,0
276.496002,21.859753,-2.933452,2.719349,11.0,4.140247,0
279.215363,18.9263,-2.933452,2.719349,8.0,4.0737,0
281.934723,15.992847,-2.933452,2.719349,5.0,4.007153,0
284.654083,13.059395,-2.933452,2.719349,2.0,3.940605,0
287.373444,10.125942,-2.933452,2.719349,0.0,4.874058,0
290.092804,7.19249,-2.933452,2.719349,0.0,7.80751,0
292.812164,4.259037,-2.933452,2.719349,0.0,10.740963,0
295.531525,1.325585,-2.933452,2.719349,0.0,13.674416,0
298.250885,0.0,2.933452,2.719349,0.0,15.0,0
300.970245,2.933452,2.933452,2.719349,0.0,12.066547,0
160.729843,28.85025,3.205583,2.392538,9.0,-4.85025,1
163.122375,32.055832,3.205583,2.392538,12.0,-5.055832,1
165.514908,35.261414,3.205583,2.392538,15.0,-5.261414,1
167.90744,38.466995,3.205583,2.392538,18.0,-5.466995,1
170.299973,41.672577,3.205583,2.392538,21.0,-5.672577,1
172.692505,44.878159,3.205583,2.392538,24.0,-5.878159,1
175.085037,48.08374,3.205583,2.392538,27.0,-6.08374,1
177.47757,51.289322,3.205583,2.392538,30.0,-6.289322,1
179.870102,54.494904,3.205583,2.392538,33.0,-6.494904,1
182.262634,57.700485,3.205583,2.392538,36.0,-6.700485,1
184.655167,60.906067,3.205583,2.392538,39.0,-6.906067,1
187.047699,64.111649,3.205583,2.392538,42.0,-7.111649,1
189.440231,67.31723,3.205583,2.392538,45.0,-7.31723,1
191.832764,70.522812,3.205583,2.392538,48.0,-7.522812,1
194.225296,73.728394,3.205583,2.392538,51.0,-7.728394,1
196.617828,76.933975,3.205583,2.392538,54.0,-7.933975,1
199.010361,80.139557,3.205583,2.392538,57.0,-8.139557,1
201.402893,83.345139,3.205583,2.392538,60.0,-8.345139,1
203.795425,86.55072,3.205583,2.392538,63.0,-8.55072,1
206.187958,89.756302,3.205583,2.392538,66.0,-8.756302,1
208.58049,92.961884,3.205583,2.392538,69.0,-8.961884,1
210.973022,96.167465,3.205583,2.392538,72.0,-9.167465,1
213.365555,99.373047,3.205583,2.392538,75.0,-9.373047,1
215.758087,102.578629,3.205583,2.392538,78.0,-9.578629,1
218.15062,105.78421,3.205583,2.392538,81.0,-9.78421,1
220.543152,108.989792,3.205583,2.392538,84.0,-9.989792,1
222.935684,112.195374,3.205583,2.392538,87.0,-10.195374,1
225.328217,115.400955,3.205583,2.392538,90.0,-10.400955,1
227.720749,118.606537,3.205583,2.392538,93.0,-10.606537,1
230.113281,121.812119,3.205583,2.392538,96.0,-10.812119,1
232.505814,125.0177,3.205583,2.392538,99.0,-11.0177,1
234.898346,128.223282,3.205583,2.392538,102.0,-11.223282,1
237.290878,131.428864,3.205583,2.392538,105.0,-11.428864,1
239.683411,134.634445,3.205583,2.392538,108.0,-11.634445,1
242.075943,137.840027,3.205583,2.392538,111.0,-11.840027,1
244.468475,141.045609,3.205583,2.392538,114.0,-12.045609,1
246.861008,144.25119,3.205583,2.392538,117.0,-12.25119,1
249.25354,147.456772,3.205583,2.392538,120.0,-12.456772,1
251.646072,150.662354,3.205583,2.392538,123.0,-12.662354,1
254.038605,153.867935,3.205583,2.392538,126.0,-12.867935,1
256.431152,157.073517,3.205583,2.392538,129.0,-13.073517,1
258.8237,160.279099,3.205583,2.392538,132.0,-13.279099,1
261.216248,163.48468,3.205583,2.392538,135.0,-13.48468,1
263.608795,166.690262,3.205583,2.392538,138.0,-13.690262,1
266.001343,169.895844,3.205583,2.392538,141.0,-13.895844,1
268.39389,173.101425,3.205583,2.392538,144.0,-14.101425,1
270.786438,176.307007,3.205583,2.392538,147.0,-14.307007,1
273.178986,179.512589,3.205583,2.392538,150.0,-14.512589,1
275.571533,182.71817,3.205583,2.392538,153.0,-14.71817,1
277.964081,185.923752,3.205583,2.392538,156.0,-14.923752,1
280.356628,189.129333,3.205583,2.392538,159.0,-15.129333,1
282.749176,192.0,-3.205583,2.392538,162.0,-15.0,1
285.141724,188.794418,-3.205583,2.392538,165.0,-8.794418,1
287.534271,185.588837,-3.205583,2.392538,168.0,-2.588837,2
289.926819,182.383255,-3.205583,2.392538,168.0,0.616745,2
292.319366,179.177673,-3.205583,2.392538,168.0,3.822327,0
294.711914,175.972092,-3.205583,2.392538,165.0,4.027908,0
297.104462,172.76651,-3.205583,2.392538,162.0,4.23349,0
299.497009,169.560928,-3.205583,2.392538,159.0,4.439072,0
