ballX,ballY,vx,vy,paddleY,deltaY,action
183.431274,140.688095,0.923907,-5.92844,90,-35.688095,1
177.502838,141.612,0.923907,-5.92844,95,-31.612,1
171.574402,142.535904,0.923907,-5.92844,100,-27.535904,1
165.645966,143.459808,0.923907,-5.92844,105,-23.459808,1
159.717529,144.383713,0.923907,-5.92844,110,-19.383713,1
153.789093,145.307617,0.923907,-5.92844,115,-15.307617,1
147.860657,146.231522,0.923907,-5.92844,120,-11.231522,1
141.93222,147.155426,0.923907,-5.92844,125,-7.155426,1
136.003784,148.07933,0.923907,-5.92844,130,-3.07933,1
130.075348,149.003235,0.923907,-5.92844,135,0.996765,1
124.146912,149.927139,0.923907,-5.92844,140,5.072861,1
118.218475,150.851044,0.923907,-5.92844,145,9.148956,1
112.290039,151.774948,0.923907,-5.92844,150,13.225052,1
106.361603,152.698853,0.923907,-5.92844,155,17.301147,1
100.433167,153.622757,0.923907,-5.92844,160,21.377243,1
35.220348,163.785706,0.923907,-5.92844,165,16.214294,2
23.363468,165.633514,0.923907,-5.92844,165,14.366486,0
17.435028,166.557419,0.923907,-5.92844,160,8.442581,0
11.506588,167.481323,0.923907,-5.92844,155,2.518677,0
302,23.036867,3.9456,-4.520204,120,111.963135,0
297.479797,26.982468,3.9456,-4.520204,115,103.017532,0
292.959595,30.928066,3.9456,-4.520204,110,94.07193,0
288.439392,34.873665,3.9456,-4.520204,105,85.126335,0
283.919189,38.819263,3.9456,-4.520204,100,76.18074,0
279.398987,42.764862,3.9456,-4.520204,95,67.235138,2
252.277771,66.438454,3.9456,-4.520204,95,43.561546,1
247.757568,70.384056,3.9456,-4.520204,100,44.615944,1
243.237366,74.329659,3.9456,-4.520204,105,45.670341,1
238.717163,78.275261,3.9456,-4.520204,110,46.724739,1
234.19696,82.220863,3.9456,-4.520204,115,47.779137,1
229.676758,86.166466,3.9456,-4.520204,120,48.833534,1
225.156555,90.112068,3.9456,-4.520204,125,49.887932,1
220.636353,94.057671,3.9456,-4.520204,130,50.942329,1
216.11615,98.003273,3.9456,-4.520204,135,51.996727,1
211.595947,101.948875,3.9456,-4.520204,140,53.051125,1
193.515137,117.731285,3.9456,-4.520204,145,42.268715,0
188.994934,121.676888,3.9456,-4.520204,140,33.323112,0
184.474731,125.62249,3.9456,-4.520204,135,24.37751,0
179.954529,129.568085,3.9456,-4.520204,130,15.431915,0
175.434326,133.513687,3.9456,-4.520204,125,6.486313,0
170.914124,137.45929,3.9456,-4.520204,120,-2.45929,0
166.393921,141.404892,3.9456,-4.520204,115,-11.404892,0
152.833313,153.241699,3.9456,-4.520204,110,-28.241699,2
103.111084,188.054398,-3.9456,-4.520204,110,-63.054398,1
98.590881,184.108795,-3.9456,-4.520204,115,-54.108795,1
94.070679,180.163193,-3.9456,-4.520204,120,-45.163193,1
89.550476,176.21759,-3.9456,-4.520204,125,-36.21759,1
85.030273,172.271988,-3.9456,-4.520204,130,-27.271988,1
80.510071,168.326385,-3.9456,-4.520204,135,-18.326385,1
75.989868,164.380783,-3.9456,-4.520204,140,-9.380783,1
71.469666,160.435181,-3.9456,-4.520204,145,-0.435181,2
62.42926,152.543976,-3.9456,-4.520204,145,7.456024,2
53.388855,144.652771,-3.9456,-4.520204,145,15.347229,0
48.868652,140.707169,-3.9456,-4.520204,140,14.292831,0
44.34845,136.761566,-3.9456,-4.520204,135,13.238434,0
39.828247,132.815964,-3.9456,-4.520204,130,12.184036,0
35.308044,128.870361,-3.9456,-4.520204,125,11.129639,0
30.787842,124.924759,-3.9456,-4.520204,120,10.075241,0
26.267639,120.979156,-3.9456,-4.520204,115,9.020844,0
21.747437,117.033554,-3.9456,-4.520204,110,7.966446,0
17.227234,113.087952,-3.9456,-4.520204,105,6.912048,0
12.70703,109.142349,-3.9456,-4.520204,100,5.857651,0
270.437744,87.218445,2.885881,-5.260388,45,-27.218445,1
265.177368,90.104324,2.885881,-5.260388,50,-25.104324,1
259.916992,92.990204,2.885881,-5.260388,55,-22.990204,1
254.656601,95.876083,2.885881,-5.260388,60,-20.876083,1
249.39621,98.761963,2.885881,-5.260388,65,-18.761963,1
244.135818,101.647842,2.885881,-5.260388,70,-16.647842,1
238.875427,104.533722,2.885881,-5.260388,75,-14.533722,1
233.615036,107.419601,2.885881,-5.260388,80,-12.419601,1
228.354645,110.305481,2.885881,-5.260388,85,-10.305481,1
223.094254,113.19136,2.885881,-5.260388,90,-8.19136,1
217.833862,116.07724,2.885881,-5.260388,95,-6.07724,1
212.573471,118.96312,2.885881,-5.260388,100,-3.96312,1
207.31308,121.848999,2.885881,-5.260388,105,-1.848999,1
202.052689,124.734879,2.885881,-5.260388,110,0.265121,1
196.792297,127.620758,2.885881,-5.260388,115,2.379242,1
191.531906,130.506638,2.885881,-5.260388,120,4.493362,1
186.271515,133.392517,2.885881,-5.260388,125,6.607483,1
181.011124,136.278397,2.885881,-5.260388,130,8.721603,1
175.750732,139.164276,2.885881,-5.260388,135,10.835724,1
123.14682,168.023071,2.885881,-5.260388,140,-13.023071,2
81.06369,191.110107,2.885881,-5.260388,140,-36.110107,2
49.501354,177.570602,-2.885881,-5.260388,140,-22.570602,2
33.720192,168.912964,-2.885881,-5.260388,140,-13.912964,0
28.459805,166.027084,-2.885881,-5.260388,135,-16.027084,0
23.199417,163.141205,-2.885881,-5.260388,130,-18.141205,0
17.93903,160.255325,-2.885881,-5.260388,125,-20.255325,1
12.678641,157.369446,-2.885881,-5.260388,130,-12.369446,1
302,83.474731,4.357222,-4.124878,110,41.525269,0
297.875122,87.831955,4.357222,-4.124878,105,32.168045,0
248.376587,140.118637,4.357222,-4.124878,100,-25.118637,2
219.502441,170.619202,4.357222,-4.124878,100,-55.619202,1
215.377563,174.976425,4.357222,-4.124878,105,-54.976425,1
211.252686,179.333649,4.357222,-4.124878,110,-54.333649,1
207.127808,183.690872,4.357222,-4.124878,115,-53.690872,1
203.00293,188.048096,4.357222,-4.124878,120,-53.048096,1
198.878052,192,-4.357222,-4.124878,125,-52,1
194.753174,187.642776,-4.357222,-4.124878,130,-42.642776,1
190.628296,183.285553,-4.357222,-4.124878,135,-33.285553,1
186.503418,178.928329,-4.357222,-4.124878,140,-23.928329,1
161.75415,152.784988,-4.357222,-4.124878,145,7.215012,2
153.504395,144.070541,-4.357222,-4.124878,145,15.929459,0
149.379517,139.713318,-4.357222,-4.124878,140,15.286682,0
145.254639,135.356094,-4.357222,-4.124878,135,14.643906,0
141.129761,130.998871,-4.357222,-4.124878,130,14.001129,0
137.004883,126.641647,-4.357222,-4.124878,125,13.358353,0
132.880005,122.284424,-4.357222,-4.124878,120,12.715576,0
128.755127,117.9272,-4.357222,-4.124878,115,12.0728,0
124.630249,113.569977,-4.357222,-4.124878,110,11.430023,0
120.505371,109.212753,-4.357222,-4.124878,105,10.787247,0
116.380493,104.85553,-4.357222,-4.124878,100,10.14447,0
112.255615,100.498306,-4.357222,-4.124878,95,9.501694,0
108.130737,96.141083,-4.357222,-4.124878,90,8.858917,0
104.005859,91.783859,-4.357222,-4.124878,85,8.216141,0
99.880981,87.426636,-4.357222,-4.124878,80,7.573364,0
95.756104,83.069412,-4.357222,-4.124878,75,6.930588,0
91.631226,78.712189,-4.357222,-4.124878,70,6.287811,0
87.506348,74.354965,-4.357222,-4.124878,65,5.645035,0
83.38147,69.997742,-4.357222,-4.124878,60,5.002258,0
79.256592,65.640518,-4.357222,-4.124878,55,4.359482,0
75.131714,61.283295,-4.357222,-4.124878,50,3.716705,0
71.006836,56.926071,-4.357222,-4.124878,45,3.073929,0
66.881958,52.568848,-4.357222,-4.124878,40,2.431152,0
62.75708,48.211624,-4.357222,-4.124878,35,1.788376,0
58.632202,43.854401,-4.357222,-4.124878,30,1.145599,0
54.507324,39.497177,-4.357222,-4.124878,25,0.502823,0
33.882935,17.711067,-4.357222,-4.124878,20,17.288933,1
29.758057,13.353846,-4.357222,-4.124878,25,26.646154,1
25.633179,8.996624,-4.357222,-4.124878,30,36.003376,1
21.508301,4.639402,-4.357222,-4.124878,35,45.360596,1
9.133667,4.357222,4.357222,-4.124878,40,50.642776,0
5.008789,8.714443,4.357222,-4.124878,35,41.285557,0
0.883911,13.071665,4.357222,-4.124878,30,31.928335,0
98.962708,143.840805,5.174443,-3.037292,55,-73.840805,2
286.813538,164.538559,5.174443,-3.037292,55,-94.538559,2
268.589783,192,-5.174443,-3.037292,55,-122,2
250.366028,160.953369,-5.174443,-3.037292,55,-90.953369,2
226.067688,119.557846,-5.174443,-3.037292,55,-49.557846,2
137.986206,25.872213,5.174443,-3.037292,55,44.127785,2
134.948914,31.046656,5.174443,-3.037292,55,38.953346,2
119.762451,56.918869,5.174443,-3.037292,55,13.081131,0
116.725159,62.093311,5.174443,-3.037292,50,2.906689,0
113.687866,67.267754,5.174443,-3.037292,45,-7.267754,0
110.650574,72.4422,5.174443,-3.037292,40,-17.4422,0
98.501404,93.139984,5.174443,-3.037292,35,-43.139984,1
95.464111,98.31443,5.174443,-3.037292,40,-43.31443,1
92.426819,103.488876,5.174443,-3.037292,45,-43.488876,1
89.389526,108.663322,5.174443,-3.037292,50,-43.663322,1
86.352234,113.837769,5.174443,-3.037292,55,-43.837769,1
83.314941,119.012215,5.174443,-3.037292,60,-44.012215,1
80.277649,124.186661,5.174443,-3.037292,65,-44.186661,1
77.240356,129.361099,5.174443,-3.037292,70,-44.361099,1
74.203064,134.535538,5.174443,-3.037292,75,-44.535538,1
71.165771,139.709976,5.174443,-3.037292,80,-44.709976,1
68.128479,144.884415,5.174443,-3.037292,85,-44.884415,1
65.091187,150.058853,5.174443,-3.037292,90,-45.058853,1
62.053894,155.233292,5.174443,-3.037292,95,-45.233292,1
59.016602,160.40773,5.174443,-3.037292,100,-45.40773,1
55.979309,165.582169,5.174443,-3.037292,105,-45.582169,1
52.942017,170.756607,5.174443,-3.037292,110,-45.756607,1
49.904724,175.931046,5.174443,-3.037292,115,-45.931046,1
46.867432,181.105484,5.174443,-3.037292,120,-46.105484,1
43.830139,186.279922,5.174443,-3.037292,125,-46.279922,1
40.792847,191.454361,5.174443,-3.037292,130,-46.454361,1
37.755554,192,-5.174443,-3.037292,135,-42,1
34.718262,186.825562,-5.174443,-3.037292,140,-31.825562,1
31.680969,181.651123,-5.174443,-3.037292,145,-21.651123,1
22.569092,166.127808,-5.174443,-3.037292,150,-1.127808,0
19.531799,160.953369,-5.174443,-3.037292,145,-0.953369,0
16.494507,155.778931,-5.174443,-3.037292,140,-0.778931,0
13.457215,150.604492,-5.174443,-3.037292,135,-0.604492,0
10.419924,145.430054,-5.174443,-3.037292,130,-0.430054,0
238.376282,83.515244,3.917544,-4.544541,150,81.484756,0
233.831741,87.432785,3.917544,-4.544541,145,72.567215,0
229.287201,91.350327,3.917544,-4.544541,140,63.649673,0
224.742661,95.267868,3.917544,-4.544541,135,54.732132,0
220.19812,99.18541,3.917544,-4.544541,130,45.81459,0
215.65358,103.102951,3.917544,-4.544541,125,36.897049,0
211.109039,107.020493,3.917544,-4.544541,120,27.979507,0
206.564499,110.938034,3.917544,-4.544541,115,19.061966,0
202.019958,114.855576,3.917544,-4.544541,110,10.144424,0
188.386337,126.6082,3.917544,-4.544541,105,-6.6082,2
183.841797,130.525742,3.917544,-4.544541,105,-10.525742,2
179.297256,134.443283,3.917544,-4.544541,105,-14.443283,2
161.119095,150.113449,3.917544,-4.544541,105,-30.113449,2
152.030014,157.948532,3.917544,-4.544541,105,-37.948532,1
147.485474,161.866074,3.917544,-4.544541,110,-36.866074,1
142.940933,165.783615,3.917544,-4.544541,115,-35.783615,1
138.396393,169.701157,3.917544,-4.544541,120,-34.701157,1
133.851852,173.618698,3.917544,-4.544541,125,-33.618698,1
129.307312,177.53624,3.917544,-4.544541,130,-32.53624,1
124.762772,181.453781,3.917544,-4.544541,135,-31.453781,1
120.218231,185.371323,3.917544,-4.544541,140,-30.371323,1
115.673691,189.288864,3.917544,-4.544541,145,-29.288864,1
88.406448,172.412292,-3.917544,-4.544541,150,-7.412292,2
79.317368,164.577209,-3.917544,-4.544541,150,0.422791,2
65.683746,152.824585,-3.917544,-4.544541,150,12.175415,2
61.139206,148.907043,-3.917544,-4.544541,150,16.092957,0
56.594666,144.989502,-3.917544,-4.544541,145,15.010498,0
52.050125,141.07196,-3.917544,-4.544541,140,13.92804,0
47.505585,137.154419,-3.917544,-4.544541,135,12.845581,0
42.961044,133.236877,-3.917544,-4.544541,130,11.763123,0
38.416504,129.319336,-3.917544,-4.544541,125,10.680664,0
33.871964,125.401794,-3.917544,-4.544541,120,9.598206,0
29.327423,121.484253,-3.917544,-4.544541,115,8.515747,0
24.782883,117.566711,-3.917544,-4.544541,110,7.433289,0
20.238342,113.64917,-3.917544,-4.544541,105,6.35083,0
15.693802,109.731628,-3.917544,-4.544541,100,5.268372,0
11.149261,105.814087,-3.917544,-4.544541,95,4.185913,0
302,141.015503,2.46223,-5.47151,80,-46.015503,2
269.171021,155.78891,2.46223,-5.47151,80,-60.78891,2
165.212326,182.151062,-2.46223,-5.47151,80,-87.151062,2
159.740814,179.688828,-2.46223,-5.47151,80,-84.688828,1
154.269302,177.226593,-2.46223,-5.47151,85,-77.226593,1
148.797791,174.764359,-2.46223,-5.47151,90,-69.764359,1
143.326279,172.302124,-2.46223,-5.47151,95,-62.302124,1
137.854767,169.83989,-2.46223,-5.47151,100,-54.83989,1
132.383255,167.377655,-2.46223,-5.47151,105,-47.377655,1
126.911743,164.915421,-2.46223,-5.47151,110,-39.915421,1
12.010002,113.208549,-2.46223,-5.47151,115,16.791451,0
239.455917,110.028076,-1.916065,-5.685833,105,9.971924,2
228.084244,106.195953,-1.916065,-5.685833,105,13.804047,0
222.398407,104.279892,-1.916065,-5.685833,100,10.720108,0
216.71257,102.363831,-1.916065,-5.685833,95,7.636169,0
211.026733,100.447769,-1.916065,-5.685833,90,4.552231,0
205.340897,98.531708,-1.916065,-5.685833,85,1.468292,0
199.65506,96.615646,-1.916065,-5.685833,80,-1.615646,0
193.969223,94.699585,-1.916065,-5.685833,75,-4.699585,0
188.283386,92.783524,-1.916065,-5.685833,70,-7.783524,0
182.597549,90.867462,-1.916065,-5.685833,65,-10.867462,0
176.911713,88.951401,-1.916065,-5.685833,60,-13.951401,0
171.225876,87.035339,-1.916065,-5.685833,55,-17.035339,0
165.540039,85.119278,-1.916065,-5.685833,50,-20.119278,0
108.681671,65.958664,-1.916065,-5.685833,45,-5.958664,1
102.995834,64.042603,-1.916065,-5.685833,50,0.957397,1
97.309998,62.126537,-1.916065,-5.685833,55,7.873463,1
91.624161,60.210472,-1.916065,-5.685833,60,14.789528,1
85.938324,58.294407,-1.916065,-5.685833,65,21.705593,1
63.194981,50.630146,-1.916065,-5.685833,70,34.369854,0
57.509148,48.714081,-1.916065,-5.685833,65,31.285919,0
51.823315,46.798016,-1.916065,-5.685833,60,28.201984,0
46.137482,44.88195,-1.916065,-5.685833,55,25.11805,0
40.451649,42.965885,-1.916065,-5.685833,50,22.034115,0
34.765816,41.04982,-1.916065,-5.685833,45,18.95018,0
29.079983,39.133755,-1.916065,-5.685833,40,15.866245,0
23.39415,37.21769,-1.916065,-5.685833,35,12.78231,0
17.708317,35.301624,-1.916065,-5.685833,30,9.698376,0
12.022484,33.385559,-1.916065,-5.685833,25,6.614441,0
200.656616,99.835831,2.747714,-5.33386,30,-54.835831,1
195.322754,102.583542,2.747714,-5.33386,35,-52.583542,1
189.988892,105.331253,2.747714,-5.33386,40,-50.331253,1
184.655029,108.078964,2.747714,-5.33386,45,-48.078964,1
179.321167,110.826675,2.747714,-5.33386,50,-45.826675,1
173.987305,113.574387,2.747714,-5.33386,55,-43.574387,1
168.653442,116.322098,2.747714,-5.33386,60,-41.322098,1
163.31958,119.069809,2.747714,-5.33386,65,-39.069809,1
157.985718,121.81752,2.747714,-5.33386,70,-36.81752,1
152.651855,124.565231,2.747714,-5.33386,75,-34.565231,1
147.317993,127.312943,2.747714,-5.33386,80,-32.312943,1
141.984131,130.060654,2.747714,-5.33386,85,-30.060654,1
136.650269,132.808365,2.747714,-5.33386,90,-27.808365,1
131.316406,135.556076,2.747714,-5.33386,95,-25.556076,1
125.982544,138.303787,2.747714,-5.33386,100,-23.303787,1
120.648682,141.051498,2.747714,-5.33386,105,-21.051498,1
115.314819,143.79921,2.747714,-5.33386,110,-18.79921,1
109.980957,146.546921,2.747714,-5.33386,115,-16.546921,1
104.647095,149.294632,2.747714,-5.33386,120,-14.294632,1
99.313232,152.042343,2.747714,-5.33386,125,-12.042343,1
93.97937,154.790054,2.747714,-5.33386,130,-9.790054,1
88.645508,157.537766,2.747714,-5.33386,135,-7.537766,1
83.311646,160.285477,2.747714,-5.33386,140,-5.285477,1
77.977783,163.033188,2.747714,-5.33386,145,-3.033188,1
72.643921,165.780899,2.747714,-5.33386,150,-0.780899,1
67.310059,168.52861,2.747714,-5.33386,155,1.47139,1
61.976196,171.276321,2.747714,-5.33386,160,3.723679,1
56.642334,174.024033,2.747714,-5.33386,165,5.975967,1
302,3.400866,-4.294454,-4.190187,60,71.599136,2
234.957031,64.416794,4.294454,-4.190187,60,10.583206,2
201.435547,98.772446,4.294454,-4.190187,60,-23.772446,2
176.294434,124.539185,4.294454,-4.190187,60,-49.539185,2
172.104248,128.833633,4.294454,-4.190187,60,-53.833633,1
167.914062,133.128082,4.294454,-4.190187,65,-53.128082,1
163.723877,137.422531,4.294454,-4.190187,70,-52.422531,1
159.533691,141.71698,4.294454,-4.190187,75,-51.71698,1
155.343506,146.011429,4.294454,-4.190187,80,-51.011429,1
151.15332,150.305878,4.294454,-4.190187,85,-50.305878,1
146.963135,154.600327,4.294454,-4.190187,90,-49.600327,1
142.772949,158.894775,4.294454,-4.190187,95,-48.894775,1
138.582764,163.189224,4.294454,-4.190187,100,-48.189224,1
134.392578,167.483673,4.294454,-4.190187,105,-47.483673,1
130.202393,171.778122,4.294454,-4.190187,110,-46.778122,1
126.012207,176.072571,4.294454,-4.190187,115,-46.072571,1
121.822021,180.36702,4.294454,-4.190187,120,-45.36702,1
117.631836,184.661469,4.294454,-4.190187,125,-44.661469,1
71.539795,153.34996,-4.294454,-4.190187,130,-8.34996,2
50.588867,131.877716,-4.294454,-4.190187,130,13.122284,0
46.398682,127.58326,-4.294454,-4.190187,125,12.41674,0
42.208496,123.288803,-4.294454,-4.190187,120,11.711197,0
38.018311,118.994347,-4.294454,-4.190187,115,11.005653,0
33.828125,114.69989,-4.294454,-4.190187,110,10.30011,0
29.637939,110.405434,-4.294454,-4.190187,105,9.594566,0
25.447754,106.110977,-4.294454,-4.190187,100,8.889023,0
21.257568,101.816521,-4.294454,-4.190187,95,8.183479,0
17.067383,97.522064,-4.294454,-4.190187,90,7.477936,0
12.877196,93.227608,-4.294454,-4.190187,85,6.772392,0
257.583252,9.09884,2.27471,-5.552089,120,125.901161,2
202.062317,31.845938,2.27471,-5.552089,120,103.15406,0
196.510223,34.120647,2.27471,-5.552089,115,95.879349,0
190.95813,36.395359,2.27471,-5.552089,110,88.604645,0
185.406036,38.670071,2.27471,-5.552089,105,81.329926,0
179.853943,40.944782,2.27471,-5.552089,100,74.055222,0
174.301849,43.219494,2.27471,-5.552089,95,66.780502,0
168.749756,45.494205,2.27471,-5.552089,90,59.505795,0
163.197662,47.768917,2.27471,-5.552089,85,52.231083,0
157.645569,50.043629,2.27471,-5.552089,80,44.956371,0
124.333015,63.691898,2.27471,-5.552089,75,26.308102,1
118.78093,65.966606,2.27471,-5.552089,80,29.033394,1
113.228844,68.241318,2.27471,-5.552089,85,31.758682,1
107.676758,70.516029,2.27471,-5.552089,90,34.483971,1
102.124672,72.790741,2.27471,-5.552089,95,37.209259,1
96.572586,75.065453,2.27471,-5.552089,100,39.934547,1
91.0205,77.340164,2.27471,-5.552089,105,42.659836,1
85.468414,79.614876,2.27471,-5.552089,110,45.385124,1
79.916328,81.889587,2.27471,-5.552089,115,48.110413,1
74.364243,84.164299,2.27471,-5.552089,120,50.835701,1
68.812157,86.439011,2.27471,-5.552089,125,53.560989,1
63.260067,88.713722,2.27471,-5.552089,130,56.286278,1
57.707977,90.988434,2.27471,-5.552089,135,59.011566,1
52.155888,93.263145,2.27471,-5.552089,140,61.736855,1
46.603798,95.537857,2.27471,-5.552089,145,64.462143,2
24.395439,104.636703,2.27471,-5.552089,145,55.363297,0
18.843349,106.911415,2.27471,-5.552089,140,48.088585,0
13.29126,109.186127,2.27471,-5.552089,135,40.813873,0
7.739171,111.460838,2.27471,-5.552089,130,33.539162,0
2.187081,113.73555,2.27471,-5.552089,125,26.26445,0
302,5.244869,-4.72663,-3.695804,130,139.755127,2
253.95459,51.992939,4.72663,-3.695804,130,93.007065,2
242.867188,66.172829,4.72663,-3.695804,130,78.827171,2
172.646973,155.978775,4.72663,-3.695804,130,-10.978775,2
157.86377,174.885269,4.72663,-3.695804,130,-29.885269,1
154.167969,179.611893,4.72663,-3.695804,135,-29.611893,1
150.472168,184.338516,4.72663,-3.695804,140,-29.338516,1
146.776367,189.06514,4.72663,-3.695804,145,-29.06514,1
143.080566,192,-4.72663,-3.695804,150,-27,1
139.384766,187.273376,-4.72663,-3.695804,155,-17.273376,1
135.688965,182.546753,-4.72663,-3.695804,160,-7.546753,1
131.993164,177.820129,-4.72663,-3.695804,165,2.179871,1
128.297363,173.093506,-4.72663,-3.695804,170,11.906494,2
106.122559,144.733765,-4.72663,-3.695804,170,40.266235,0
102.426758,140.007141,-4.72663,-3.695804,165,39.992859,0
98.730957,135.280518,-4.72663,-3.695804,160,39.719482,0
95.035156,130.553894,-4.72663,-3.695804,155,39.446106,0
91.339355,125.827263,-4.72663,-3.695804,150,39.172737,0
87.643555,121.100632,-4.72663,-3.695804,145,38.899368,0
83.947754,116.374001,-4.72663,-3.695804,140,38.625999,0
80.251953,111.647369,-4.72663,-3.695804,135,38.352631,0
76.556152,106.920738,-4.72663,-3.695804,130,38.079262,0
72.860352,102.194107,-4.72663,-3.695804,125,37.805893,0
69.164551,97.467476,-4.72663,-3.695804,120,37.532524,0
