ballX,ballY,vy,vx,paddleY,deltaY,action
151.00766,180.917313,-3.69423,2.0,74.0,-91.917313,2
161.00766,162.446167,-3.69423,2.0,74.0,-73.446167,2
193.00766,103.338501,-3.69423,2.0,26.0,-62.338501,2
197.00766,95.950043,-3.69423,2.0,26.0,-54.950043,2
203.00766,84.867355,-3.69423,2.0,26.0,-43.867355,2
207.00766,77.478897,-3.69423,2.0,26.0,-36.478897,2
211.00766,70.090439,-3.69423,2.0,26.0,-29.090439,2
223.00766,47.925064,-3.69423,2.0,26.0,-6.925064,2
229.00766,36.842377,-3.69423,2.0,26.0,4.157623,2
251.00766,3.69423,3.69423,2.0,26.0,37.305771,0
253.00766,7.388459,3.69423,2.0,20.0,27.611542,0
255.00766,11.082689,3.69423,2.0,14.0,17.917311,0
257.00766,14.776918,3.69423,2.0,8.0,8.223082,2
263.00766,25.859606,3.69423,2.0,8.0,-2.859606,2
275.00766,48.024982,3.69423,2.0,8.0,-25.024982,1
277.00766,51.719212,3.69423,2.0,14.0,-22.719212,1
285.00766,66.496132,3.69423,2.0,20.0,-31.496132,1
287.00766,70.190361,3.69423,2.0,26.0,-29.190361,1
289.00766,73.88459,3.69423,2.0,32.0,-26.88459,1
291.00766,77.578819,3.69423,2.0,38.0,-24.578819,1
293.00766,81.273048,3.69423,2.0,44.0,-22.273048,1
295.00766,84.967278,3.69423,2.0,50.0,-19.967278,1
297.00766,88.661507,3.69423,2.0,56.0,-17.661507,1
299.00766,92.355736,3.69423,2.0,62.0,-15.355736,1
301.00766,96.049965,3.69423,2.0,68.0,-13.049965,1
303.00766,99.744194,3.69423,2.0,74.0,-10.744194,1
305.00766,103.438423,3.69423,2.0,80.0,-8.438423,1
307.00766,107.132652,3.69423,2.0,86.0,-6.132652,1
309.00766,110.826881,3.69423,2.0,92.0,-3.826881,1
20.894379000000015,53.16394,2.760899,2.89438,2.0,-36.16394,2
44.04940800000003,75.251144,2.760899,2.89438,2.0,-58.251144,1
46.943786999999986,78.012047,2.760899,2.89438,8.0,-55.012047,1
49.838165000000004,80.772949,2.760899,2.89438,14.0,-51.772949,1
52.73254400000002,83.533852,2.760899,2.89438,20.0,-48.533852,1
55.62692299999998,86.294754,2.760899,2.89438,26.0,-45.294754,1
58.521300999999994,89.055656,2.760899,2.89438,32.0,-42.055656,1
61.41568000000001,91.816559,2.760899,2.89438,38.0,-38.816559,1
64.310059,94.577461,2.760899,2.89438,44.0,-35.577461,1
67.20443700000001,97.338364,2.760899,2.89438,50.0,-32.338364,1
70.098816,100.099266,2.760899,2.89438,56.0,-29.099266,1
72.99319499999999,102.860168,2.760899,2.89438,62.0,-25.860168,1
75.887573,105.621071,2.760899,2.89438,68.0,-22.621071,1
78.78195199999999,108.381973,2.760899,2.89438,74.0,-19.381973,1
81.676331,111.142876,2.760899,2.89438,80.0,-16.142876,1
90.359467,119.425583,2.760899,2.89438,86.0,-18.425583,2
104.83135999999999,133.230087,2.760899,2.89438,86.0,-32.230087,2
107.725739,135.990982,2.760899,2.89438,86.0,-34.990982,2
122.197632,149.795456,2.760899,2.89438,86.0,-48.795456,2
154.035797,180.165298,2.760899,2.89438,86.0,-79.165298,2
159.824554,185.687088,2.760899,2.89438,86.0,-84.687088,1
162.718933,188.447983,2.760899,2.89438,92.0,-81.447983,1
165.613312,191.208878,2.760899,2.89438,98.0,-78.208878,1
168.50769,192.0,-2.760899,2.89438,104.0,-73.0,1
174.296448,186.47821,-2.760899,2.89438,110.0,-61.47821,2
229.28964200000001,134.02121,-2.760899,2.89438,56.0,-63.02121,2
243.761536,120.216713,-2.760899,2.89438,56.0,-49.216713,2
246.655914,117.455811,-2.760899,2.89438,56.0,-46.455811,2
249.550293,114.694908,-2.760899,2.89438,56.0,-43.694908,2
266.916565,98.129494,-2.760899,2.89438,56.0,-27.129494,0
272.705322,92.607689,-2.760899,2.89438,44.0,-33.607689,2
281.388458,84.324982,-2.760899,2.89438,44.0,-25.324982,2
284.282837,81.564079,-2.760899,2.89438,44.0,-22.564079,1
287.177216,78.803177,-2.760899,2.89438,50.0,-13.803177,1
301.649118,64.998665,-2.760899,2.89438,56.0,6.001335,0
304.543498,62.237766,-2.760899,2.89438,50.0,2.762234,0
21.160706000000005,192.0,-3.674578,2.0,62.0,-115.0,2
25.160706000000005,184.650848,-3.674578,2.0,62.0,-107.650848,2
33.160706000000005,169.952545,-3.674578,2.0,62.0,-92.952545,2
35.160706000000005,166.277969,-3.674578,2.0,62.0,-89.277969,2
45.160706000000005,147.90509,-3.674578,2.0,62.0,-70.90509,2
55.160706000000005,129.532211,-3.674578,2.0,62.0,-52.532211,2
67.160706,107.484756,-3.674578,2.0,62.0,-30.484756,2
69.160706,103.810181,-3.674578,2.0,62.0,-26.810181,2
71.160706,100.135605,-3.674578,2.0,62.0,-23.135605,0
73.160706,96.461029,-3.674578,2.0,56.0,-25.461029,0
75.160706,92.786453,-3.674578,2.0,50.0,-27.786453,0
81.160706,81.762726,-3.674578,2.0,32.0,-34.762726,2
85.160706,74.413574,-3.674578,2.0,32.0,-27.413574,2
