ballX,ballY,vy,vx,paddleY,distance,deltaY,action
302.0,172.802689,3.717389,6.0,109.0,64.30227930354195,-48.802689,1
308.0,176.557251,3.754563,6.0,113.0,63.58871090592262,-48.557251,1
314.0,180.349365,3.792108,6.0,117.0,63.475523203068015,-48.349365,1
182.0,84.059807,-4.019731,6.0,113.0,131.23084534848218,43.940193,2
194.0,75.899353,-4.100527,6.0,113.0,121.78857913539598,52.100647,2
206.0,67.574875,-4.182948,6.0,113.0,113.48762919924631,60.425125,0
212.0,63.350098,-4.224777,6.0,109.0,108.1106542048914,60.649902,0
218.0,59.083073,-4.267025,6.0,105.0,102.82200243684875,60.916927,0
224.0,54.773376,-4.309695,6.0,101.0,97.63657494216692,61.226624,0
230.0,50.420586,-4.352792,6.0,97.0,92.57235985208217,61.579414,0
236.0,46.024265,-4.39632,6.0,93.0,87.65112480048516,61.975735,0
242.0,41.583981,-4.440284,6.0,89.0,82.89920903005265,62.416019,0
248.0,37.099293,-4.484686,6.0,85.0,78.34843796209245,62.900707,0
254.0,32.569759,-4.529533,6.0,81.0,74.03707343836655,63.430241,0
260.0,27.99493,-4.574829,6.0,77.0,70.01069122430445,64.005066,0
266.0,23.374353,-4.620577,6.0,73.0,66.32273245402823,64.625648,0
272.0,18.707571,-4.666783,6.0,69.0,63.03434313705538,65.292427,0
278.0,13.99412,-4.713451,6.0,65.0,60.21295371076227,66.005882,0
284.0,9.233534,-4.760585,6.0,61.0,57.92898240198214,66.766464,0
290.0,4.425343,-4.808191,6.0,57.0,56.250284965212835,67.574661,0
296.0,0.0,4.856273,6.0,53.0,54.817880294662984,68.0,0
302.0,4.904836,4.904836,6.0,49.0,44.81499177939114,59.095165,0
308.0,9.85872,4.953884,6.0,45.0,35.19814711086934,50.141281,0
314.0,14.862143,5.003423,6.0,41.0,26.44215514197829,41.137856,0
164.0,96.0,-6.0,6.0,33.0,159.0125781188394,-48.0,1
170.0,90.0,-6.0,6.0,37.0,149.6963593411677,-38.0,1
176.0,84.0,-6.0,6.0,41.0,140.73023839957068,-28.0,1
182.0,78.0,-6.0,6.0,45.0,132.1854757528224,-18.0,1
188.0,72.0,-6.0,6.0,49.0,124.1491039033307,-8.0,1
194.0,66.0,-6.0,6.0,53.0,116.72617529928752,2.0,1
200.0,60.0,-6.0,6.0,57.0,110.04090148667449,12.0,1
212.0,48.0,-6.0,6.0,61.0,98.85848471426213,28.0,2
236.0,24.0,-6.0,6.0,61.0,82.73451516749222,52.0,0
242.0,18.0,-6.0,6.0,57.0,78.39005038906404,54.0,0
248.0,12.0,-6.0,6.0,53.0,74.33034373659252,56.0,0
254.0,6.0,-6.0,6.0,49.0,70.60453243241541,58.0,0
260.0,0.0,6.0,6.0,45.0,67.26812023536856,60.0,0
266.0,6.0,6.0,6.0,41.0,56.22277118748239,50.0,0
272.0,12.0,6.0,6.0,37.0,45.48626166217664,40.0,0
278.0,18.0,6.0,6.0,33.0,35.34119409414458,30.0,0
284.0,24.0,6.0,6.0,29.0,26.476404589747453,20.0,0
302.0,42.0,6.0,6.0,25.0,18.788294228055936,-2.0,2
308.0,48.0,6.0,6.0,25.0,23.08679276123039,-8.0,2
79.224579,62.244316,2.097366,4.958109,65.0,230.79187319321946,17.755684,1
84.281845,64.383629,2.139313,5.057271,69.0,225.76535690360836,19.616371,1
89.44026199999999,66.565727,2.1821,5.158416,73.0,220.65356986839615,21.434273,1
94.701843,68.791466,2.225742,5.261585,77.0,215.45458091678117,23.208534,1
100.06866500000001,71.061722,2.270257,5.366817,81.0,210.16644542953927,24.938278,1
105.54281599999999,73.37738,2.315662,5.474153,85.0,204.78726861031734,26.62262,1
111.12645,75.739357,2.361975,5.583636,89.0,199.3151613459848,28.260643,1
116.821762,78.148575,2.409215,5.695309,93.0,193.74828118286692,29.851425,1
158.556381,96.417572,2.767431,6.0,121.0,153.42576544437492,39.582428,2
176.556381,105.056404,2.93682,6.0,121.0,134.3926995979632,30.943596,2
200.556381,117.402908,3.178908,6.0,121.0,109.5027159967899,18.597092,2
206.556381,120.645393,3.242486,6.0,121.0,103.44422679851019,15.354607,1
212.556381,123.952728,3.307335,6.0,125.0,97.44924659769899,16.047272,1
218.556381,127.32621,3.373482,6.0,129.0,91.45893629810737,16.67379,1
224.556381,130.767166,3.440952,6.0,133.0,85.47278850890919,17.232834,1
230.556381,134.276932,3.509771,6.0,137.0,79.49027424251213,17.723068,1
242.556381,141.508469,3.651565,6.0,141.0,67.44553569022285,14.491531,2
254.556381,149.03215,3.799088,6.0,141.0,56.0224091006417,6.96785,1
260.556381,152.907227,3.87507,6.0,145.0,50.07190528277001,7.092773,1
266.556381,156.859802,3.952572,6.0,149.0,44.14889035181254,7.140198,1
272.556381,160.891418,4.031623,6.0,153.0,38.26616105474765,7.108582,1
278.556381,165.003677,4.112256,6.0,157.0,32.44626359594416,6.996323,1
284.556381,169.198181,4.1945,6.0,161.0,26.73177733570895,6.801819,1
