ballX,ballY,vy,vx,paddleY,distance,deltaY,action
126.984818,180.769135,-5.671029,-6.0,125.0,129.598007,-40.769135,1
120.984818,174.98468,-5.78445,-6.0,129.0,120.134178,-30.98468,1
96.984818,151.084549,-6.0,-6.0,133.0,88.844864,-3.084549,0
90.984818,145.084549,-6.0,-6.0,129.0,82.566658,-1.084549,0
84.984818,139.084549,-6.0,-6.0,125.0,76.296112,0.915451,0
78.984818,133.084549,-6.0,-6.0,121.0,70.035286,2.915451,0
72.984818,127.084549,-6.0,-6.0,117.0,63.787033,4.915451,0
66.984818,121.084549,-6.0,-6.0,113.0,57.555447,6.915451,0
60.984818,115.084549,-6.0,-6.0,109.0,51.3466,8.915451,0
54.984818,109.084549,-6.0,-6.0,105.0,45.169872,10.915451,0
48.984818,103.084549,-6.0,-6.0,101.0,39.040508,12.915451,0
42.984818,97.084549,-6.0,-6.0,97.0,32.984928,14.915451,0
36.984818,91.084549,-6.0,-6.0,93.0,27.052713,16.915451,0
30.984818,85.084549,-6.0,-6.0,89.0,21.346975,18.915451,0
24.984818,79.084549,-6.0,-6.0,85.0,16.110163,20.915451,0
18.984818,73.084549,-6.0,-6.0,81.0,11.974194,22.915451,0
12.984818,67.084549,-6.0,-6.0,77.0,10.354965,24.915451,0
6.984818,61.084549,-6.0,-6.0,73.0,12.291025,26.915451,0
0.984818,55.084549,-6.0,-6.0,69.0,16.580509,28.915451,0
262.45575,22.364611,-3.169058,-3.961322,61.0,255.394989,53.635391,2
232.417175,0.0,3.640251,-4.550314,61.0,230.630432,76.0,2
213.287476,15.303762,3.940325,-4.925406,61.0,208.360138,60.696236,2
208.263565,19.322895,4.019132,-5.023914,61.0,202.596695,56.677105,2
197.912292,27.603914,4.181505,-5.22688,61.0,190.856827,48.396088,2
122.281036,90.217499,5.409222,-6.0,105.0,113.249962,29.782501,1
116.281036,95.734901,5.517406,-6.0,109.0,107.105652,28.265099,1
110.281036,101.362656,5.627754,-6.0,113.0,100.954018,26.637344,1
104.281036,107.102966,5.740309,-6.0,117.0,94.79908,24.897034,1
98.281036,112.958084,5.855115,-6.0,121.0,88.646568,23.041916,1
92.281036,118.930298,5.972218,-6.0,125.0,82.504608,21.069702,1
86.281036,124.930298,6.0,-6.0,129.0,76.389519,19.069702,1
80.281036,130.930298,6.0,-6.0,133.0,70.311501,17.069702,1
74.281036,136.930298,6.0,-6.0,137.0,64.281075,15.069702,1
68.281036,142.930298,6.0,-6.0,141.0,58.312996,13.069702,1
62.281036,148.930298,6.0,-6.0,145.0,52.428558,11.069702,1
56.281036,154.930298,6.0,-6.0,149.0,46.659435,9.069702,1
50.281036,160.930298,6.0,-6.0,153.0,41.054253,7.069702,1
44.281036,166.930298,6.0,-6.0,157.0,35.690338,5.069702,2
32.281036,178.930298,6.0,-6.0,157.0,31.263119,-6.930298,2
298.957642,92.839539,2.839536,-3.04236,89.0,288.983154,11.160461,2
295.854431,95.735863,2.896327,-3.103207,89.0,285.933777,8.264137,2
292.689148,98.690117,2.954253,-3.165271,89.0,282.855194,5.309883,2
286.167419,104.777061,3.073605,-3.293148,89.0,276.617706,-0.777061,2
264.978394,124.553505,3.461378,-3.70862,89.0,257.44519,-20.553505,2
261.195587,128.084106,3.530606,-3.782792,89.0,254.218002,-24.084106,2
257.337128,131.685318,3.601218,-3.858448,89.0,250.993408,-27.685318,2
209.445694,176.383957,4.477661,-4.797496,89.0,217.748795,-72.383957,1
204.552246,180.951172,4.567214,-4.893446,93.0,213.508743,-72.951172,1
